# ETRA - Database Indirizzi e Codici per Raccolta Rifiuti
# Formato: INDIRIZZO | COMUNE | CODICE_INDIRIZZO | CODICE_COMUNE

VIA PERARELLO | VIGODARZERE | VIA-L892-84-47062 | COM-L892-84
VIA PIAVE | VIGODARZERE | VIA-L892-84-47064 | COM-L892-84
VIA PIO LA TORRE | VIGODARZERE | VIA-L892-84-47065 | COM-L892-84
VIA PIO XII | VIGODARZERE | VIA-L892-84-47124 | COM-L892-84
VIA PIOVEGO | VIGODARZERE | VIA-L892-84-47066 | COM-L892-84
VIA PO | VIGODARZERE | VIA-L892-84-47108 | COM-L892-84
VIA RIGONI STERN MARIO | VIGODARZERE | VIA-L892-84-1183 | COM-L892-84
VIA RISORGIMENTO | VIGODARZERE | VIA-L892-84-47106 | COM-L892-84
VIA ROMA | VIGODARZERE | VIA-L892-84-47069 | COM-L892-84
VIA SABIN | VIGODARZERE | VIA-L892-84-47114 | COM-L892-84
VIA SAN FRANCESCO | VIGODARZERE | VIA-L892-84-47070 | COM-L892-84
VIA SAN GIOVANNI BOSCO | VIGODARZERE | VIA-L892-84-47071 | COM-L892-84
VIA SAN MARTINO | VIGODARZERE | VIA-L892-84-47072 | COM-L892-84
VIA SAN PIETRO | VIGODARZERE | VIA-L892-84-47073 | COM-L892-84
VIA SAN PIO X | VIGODARZERE | VIA-L892-84-47074 | COM-L892-84
VIA SAN ROCCO | VIGODARZERE | VIA-L892-84-47075 | COM-L892-84
VIA SANT'ANTONIO | VIGODARZERE | VIA-L892-84-47076 | COM-L892-84
VIA SORIVA | VIGODARZERE | VIA-L892-84-47077 | COM-L892-84
VIA SPINETTI | VIGODARZERE | VIA-L892-84-47078 | COM-L892-84
VIA STAZIONE | VIGODARZERE | VIA-L892-84-47094 | COM-L892-84
VIA STRADONA | VIGODARZERE | VIA-L892-84-47079 | COM-L892-84
VIA SVEVO | VIGODARZERE | VIA-L892-84-47122 | COM-L892-84
VIA TERRAGLIONE | VIGODARZERE | VIA-L892-84-47080 | COM-L892-84
VIA TITO LIVIO | VIGODARZERE | VIA-L892-84-47081 | COM-L892-84
VIA TRIESTE | VIGODARZERE | VIA-L892-84-47082 | COM-L892-84
VIA U. FOSCOLO | VIGODARZERE | VIA-L892-84-47030 | COM-L892-84
VIA UDINE | VIGODARZERE | VIA-L892-84-47112 | COM-L892-84
VIA UMBERTO I | VIGODARZERE | VIA-L892-84-47115 | COM-L892-84
VIA V. ALFIERI | VIGODARZERE | VIA-L892-84-47002 | COM-L892-84
VIA V. ZANONI | VIGODARZERE | VIA-L892-84-47091 | COM-L892-84
VIA VENDRAMIN | VIGODARZERE | VIA-L892-84-47084 | COM-L892-84
VIA VENEZIA | VIGODARZERE | VIA-L892-84-47116 | COM-L892-84
VIA VICENZA | VIGODARZERE | VIA-L892-84-47117 | COM-L892-84
VIA VILLABOZZA | VIGODARZERE | VIA-L892-84-47087 | COM-L892-84
VIA VITTORIO VENETO | VIGODARZERE | VIA-L892-84-47088 | COM-L892-84
VIA XXV APRILE | VIGODARZERE | VIA-L892-84-47085 | COM-L892-84
VICOLO ACHILLE DE ZIGNO | VIGODARZERE | VIA-L892-84-1794 | COM-L892-84
P.ZZA PIO X | VILLA DEL CONTE | VIA-L934-86-63357 | COM-L934-86
P.ZZA VITTORIA | VILLA DEL CONTE | VIA-L934-86-32000 | COM-L934-86
VIA A. BONAZZA | VILLA DEL CONTE | VIA-L934-86-31700 | COM-L934-86
VIA A. MORO | VILLA DEL CONTE | VIA-L934-86-31680 | COM-L934-86
VIA ALBERE | VILLA DEL CONTE | VIA-L934-86-31675 | COM-L934-86
VIA BIANCON | VILLA DEL CONTE | VIA-L934-86-31690 | COM-L934-86
VIA BORGHETTO | VILLA DEL CONTE | VIA-L934-86-32030 | COM-L934-86
VIA BRAIDA | VILLA DEL CONTE | VIA-L934-86-63374 | COM-L934-86
VIA BUSIAGO | VILLA DEL CONTE | VIA-L934-86-31710 | COM-L934-86
VIA CA' BRUSAE | VILLA DEL CONTE | VIA-L934-86-32040 | COM-L934-86
VIA CA' DOLFIN | VILLA DEL CONTE | VIA-L934-86-31720 | COM-L934-86
VIA CALANDRINE | VILLA DEL CONTE | VIA-L934-86-31730 | COM-L934-86
VIA CAMPAGNOLA | VILLA DEL CONTE | VIA-L934-86-31740 | COM-L934-86
VIA CARD. F. PISANI | VILLA DEL CONTE | VIA-L934-86-52057 | COM-L934-86
VIA CARDINALE PRIULI | VILLA DEL CONTE | VIA-L934-86-31755 | COM-L934-86
VIA CASERE | VILLA DEL CONTE | VIA-L934-86-31750 | COM-L934-86
VIA CASONI NUOVI | VILLA DEL CONTE | VIA-L934-86-31760 | COM-L934-86
VIA COMMERCIALE | VILLA DEL CONTE | VIA-L934-86-32050 | COM-L934-86
VIA COMUNETTO | VILLA DEL CONTE | VIA-L934-86-31770 | COM-L934-86
VIA CORSE | VILLA DEL CONTE | VIA-L934-86-31780 | COM-L934-86
VIA D.  ABATE | VILLA DEL CONTE | VIA-L934-86-31795 | COM-L934-86
VIA DEGLI ALPINI | VILLA DEL CONTE | VIA-L934-86-31800 | COM-L934-86
VIA DEI BERSAGLIERI | VILLA DEL CONTE | VIA-L934-86-31810 | COM-L934-86
VIA DEI CARABINIERI | VILLA DEL CONTE | VIA-L934-86-31745 | COM-L934-86
VIA DEI CILIEGI | VILLA DEL CONTE | VIA-L934-86-31765 | COM-L934-86
VIA DEL CAMPO | VILLA DEL CONTE | VIA-L934-86-31735 | COM-L934-86
VIA DELL' AGRICOLTURA | VILLA DEL CONTE | VIA-L934-86-52023 | COM-L934-86
VIA DELL' ARTIGIANATO | VILLA DEL CONTE | VIA-L934-86-32060 | COM-L934-86
VIA DELL' INDUSTRIA | VILLA DEL CONTE | VIA-L934-86-31815 | COM-L934-86
VIA DELL'ARTIGIANATO II | VILLA DEL CONTE | VIA-L934-86-63182 | COM-L934-86
VIA DELLE VIOLE | VILLA DEL CONTE | VIA-L934-86-31817 | COM-L934-86
VIA DON G. CARRARA | VILLA DEL CONTE | VIA-L934-86-31790 | COM-L934-86
VIA FERRATA | VILLA DEL CONTE | VIA-L934-86-32070 | COM-L934-86
VIA GHEBO | VILLA DEL CONTE | VIA-L934-86-32020 | COM-L934-86
VIA GORINA | VILLA DEL CONTE | VIA-L934-86-31835 | COM-L934-86
VIA GUGLIELMO MARCONI | VILLA DEL CONTE | VIA-L934-86-31820 | COM-L934-86
VIA GUIZZE | VILLA DEL CONTE | VIA-L934-86-31830 | COM-L934-86
VIA I. NIEVO | VILLA DEL CONTE | VIA-L934-86-31840 | COM-L934-86
VIA LUCCHETTA | VILLA DEL CONTE | VIA-L934-86-52032 | COM-L934-86
VIA MAESTRI DEL LAVORO | VILLA DEL CONTE | VIA-L934-86-615 | COM-L934-86
VIA MAGLIO | VILLA DEL CONTE | VIA-L934-86-32080 | COM-L934-86
VIA MANDRIE | VILLA DEL CONTE | VIA-L934-86-31850 | COM-L934-86
VIA MARSARA | VILLA DEL CONTE | VIA-L934-86-31860 | COM-L934-86
VIA MARTIRI DELLA LIBERTA' | VILLA DEL CONTE | VIA-L934-86-32090 | COM-L934-86
VIA MASO | VILLA DEL CONTE | VIA-L934-86-31870 | COM-L934-86
VIA MIRA | VILLA DEL CONTE | VIA-L934-86-32100 | COM-L934-86
VIA MOLINO | VILLA DEL CONTE | VIA-L934-86-31880 | COM-L934-86
VIA MONTE GRAPPA | VILLA DEL CONTE | VIA-L934-86-31890 | COM-L934-86
VIA N. GRASSI | VILLA DEL CONTE | VIA-L934-86-31900 | COM-L934-86
VIA PAPA LUCIANI | VILLA DEL CONTE | VIA-L934-86-52068 | COM-L934-86
VIA PELOSA | VILLA DEL CONTE | VIA-L934-86-32110 | COM-L934-86
VIA PIOVEGO | VILLA DEL CONTE | VIA-L934-86-31910 | COM-L934-86
VIA PRAI DELL' ACQUA | VILLA DEL CONTE | VIA-L934-86-31920 | COM-L934-86
VIA RESTELLO | VILLA DEL CONTE | VIA-L934-86-32120 | COM-L934-86
VIA RETTILINEO | VILLA DEL CONTE | VIA-L934-86-31930 | COM-L934-86
VIA RISAIE | VILLA DEL CONTE | VIA-L934-86-32130 | COM-L934-86
VIA RISORGIVE | VILLA DEL CONTE | VIA-L934-86-32125 | COM-L934-86
VIA RIVE BASSE | VILLA DEL CONTE | VIA-L934-86-32135 | COM-L934-86
VIA ROMA | VILLA DEL CONTE | VIA-L934-86-31940 | COM-L934-86
VIA S. ANNA | VILLA DEL CONTE | VIA-L934-86-31950 | COM-L934-86
VIA S. ANTONIO | VILLA DEL CONTE | VIA-L934-86-32143 | COM-L934-86
VIA S. EUFEMIA | VILLA DEL CONTE | VIA-L934-86-32140 | COM-L934-86
VIA S. GIULIANA | VILLA DEL CONTE | VIA-L934-86-52058 | COM-L934-86
VIA S. GIUSEPPE | VILLA DEL CONTE | VIA-L934-86-32155 | COM-L934-86
VIA S. MARCO | VILLA DEL CONTE | VIA-L934-86-32145 | COM-L934-86
VIA S. PIETRO | VILLA DEL CONTE | VIA-L934-86-32150 | COM-L934-86
VIA S. ROCCO | VILLA DEL CONTE | VIA-L934-86-32157 | COM-L934-86
VIA SEGA | VILLA DEL CONTE | VIA-L934-86-31960 | COM-L934-86
VIA STAZIONE | VILLA DEL CONTE | VIA-L934-86-32160 | COM-L934-86
VIA STRADA MILITARE | VILLA DEL CONTE | VIA-L934-86-52060 | COM-L934-86
VIA TERGOLA | VILLA DEL CONTE | VIA-L934-86-31970 | COM-L934-86
VIA TREMARENDE | VILLA DEL CONTE | VIA-L934-86-31980 | COM-L934-86
VIA VENEZIA | VILLA DEL CONTE | VIA-L934-86-31985 | COM-L934-86
VIA VILLANOVA | VILLA DEL CONTE | VIA-L934-86-31990 | COM-L934-86
VIA VITTORIO VENETO | VILLA DEL CONTE | VIA-L934-86-32010 | COM-L934-86
VIA XXIX APRILE | VILLA DEL CONTE | VIA-L934-86-32180 | COM-L934-86
P.ZZA GUGLIELMO MARCONI | VILLAFRANCA PADOVANA | VIA-L947-88-15825 | COM-L947-88
V.LE DEI CADUTI DEI LAGER | VILLAFRANCA PADOVANA | VIA-L947-88-71457 | COM-L947-88
V.LE DELLE INDUSTRIE | VILLAFRANCA PADOVANA | VIA-L947-88-15970 | COM-L947-88
V.LE RIMEMBRANZA | VILLAFRANCA PADOVANA | VIA-L947-88-15895 | COM-L947-88
V.LO DELLE ROSE | VILLAFRANCA PADOVANA | VIA-L947-88-71443 | COM-L947-88
V.LO DON G. CORTESE | VILLAFRANCA PADOVANA | VIA-L947-88-15980 | COM-L947-88
V.LO G. TALIERCIO | VILLAFRANCA PADOVANA | VIA-L947-88-15990 | COM-L947-88
VIA 11 SETTEMBRE | VILLAFRANCA PADOVANA | VIA-L947-88-63337 | COM-L947-88
VIA A. DE GASPERI | VILLAFRANCA PADOVANA | VIA-L947-88-15775 | COM-L947-88
VIA A. MORO | VILLAFRANCA PADOVANA | VIA-L947-88-63336 | COM-L947-88
VIA A. VOLTA | VILLAFRANCA PADOVANA | VIA-L947-88-63266 | COM-L947-88
VIA ADIGE | VILLAFRANCA PADOVANA | VIA-L947-88-71447 | COM-L947-88
VIA ALESSANDRO MANZONI | VILLAFRANCA PADOVANA | VIA-L947-88-18840 | COM-L947-88
VIA AMERIGO VESPUCCI | VILLAFRANCA PADOVANA | VIA-L947-88-63267 | COM-L947-88
VIA ANTONIO FOGAZZARO | VILLAFRANCA PADOVANA | VIA-L947-88-15785 | COM-L947-88
VIA BALLA | VILLAFRANCA PADOVANA | VIA-L947-88-15720 | COM-L947-88
VIA BASSA TAGGI' DI SOPRA | VILLAFRANCA PADOVANA | VIA-L947-88-15725 | COM-L947-88
VIA BELLE | VILLAFRANCA PADOVANA | VIA-L947-88-15730 | COM-L947-88
VIA BIANCOLINO | VILLAFRANCA PADOVANA | VIA-L947-88-20034 | COM-L947-88
VIA BOSCO | VILLAFRANCA PADOVANA | VIA-L947-88-15735 | COM-L947-88
VIA BRENTA | VILLAFRANCA PADOVANA | VIA-L947-88-71449 | COM-L947-88
VIA BUSA | VILLAFRANCA PADOVANA | VIA-L947-88-15740 | COM-L947-88
VIA C. COLOMBO | VILLAFRANCA PADOVANA | VIA-L947-88-63268 | COM-L947-88
VIA CA' MOLIN | VILLAFRANCA PADOVANA | VIA-L947-88-15745 | COM-L947-88
VIA CA' ZEN | VILLAFRANCA PADOVANA | VIA-L947-88-15765 | COM-L947-88
VIA CADUTI SUL LAVORO | VILLAFRANCA PADOVANA | VIA-L947-88-63269 | COM-L947-88
VIA CAMPODORO | VILLAFRANCA PADOVANA | VIA-L947-88-15750 | COM-L947-88
VIA CAPITELLO | VILLAFRANCA PADOVANA | VIA-L947-88-15755 | COM-L947-88
VIA CAPPELLARO | VILLAFRANCA PADOVANA | VIA-L947-88-15960 | COM-L947-88
VIA CHIESA | VILLAFRANCA PADOVANA | VIA-L947-88-15770 | COM-L947-88
VIA D'ANNUNZIO | VILLAFRANCA PADOVANA | VIA-L947-88-63606 | COM-L947-88
VIA DALLA PORA | VILLAFRANCA PADOVANA | VIA-L947-88-16055 | COM-L947-88
VIA DANTE ALIGHIERI | VILLAFRANCA PADOVANA | VIA-L947-88-15715 | COM-L947-88
VIA DEGLI ALPINI | VILLAFRANCA PADOVANA | VIA-L947-88-70006 | COM-L947-88
VIA DEL DONATORE | VILLAFRANCA PADOVANA | VIA-L947-88-63270 | COM-L947-88
VIA DEL SANTUARIO | VILLAFRANCA PADOVANA | VIA-L947-88-20033 | COM-L947-88
VIA DELL'ARTIGIANATO | VILLAFRANCA PADOVANA | VIA-L947-88-63271 | COM-L947-88
VIA DELLE ROSE | VILLAFRANCA PADOVANA | VIA-L947-88-71441 | COM-L947-88
VIA DON C. GNOCCHI | VILLAFRANCA PADOVANA | VIA-L947-88-1148 | COM-L947-88
VIA DON F. VELLUTI | VILLAFRANCA PADOVANA | VIA-L947-88-63272 | COM-L947-88
VIA DON F. VIDALE | VILLAFRANCA PADOVANA | VIA-L947-88-15860 | COM-L947-88
VIA DON FERNANDO ZULIANI | VILLAFRANCA PADOVANA | VIA-L947-88-1492 | COM-L947-88
VIA DON G. CORTESE | VILLAFRANCA PADOVANA | VIA-L947-88-18860 | COM-L947-88
VIA DON MIOTTO | VILLAFRANCA PADOVANA | VIA-L947-88-63653 | COM-L947-88
VIA DON REDENTORE PITTARELLA | VILLAFRANCA PADOVANA | VIA-L947-88-63605 | COM-L947-88
VIA DON SETTIMO LEVORATO | VILLAFRANCA PADOVANA | VIA-L947-88-16050 | COM-L947-88
VIA F. BARACCA | VILLAFRANCA PADOVANA | VIA-L947-88-63273 | COM-L947-88
VIA FAM. DA CAMPANILE | VILLAFRANCA PADOVANA | VIA-L947-88-63274 | COM-L947-88
VIA FIRENZE | VILLAFRANCA PADOVANA | VIA-L947-88-15780 | COM-L947-88
VIA G. CARDUCCI | VILLAFRANCA PADOVANA | VIA-L947-88-15760 | COM-L947-88
VIA G. FALCONE | VILLAFRANCA PADOVANA | VIA-L947-88-63275 | COM-L947-88
VIA G. PRATI | VILLAFRANCA PADOVANA | VIA-L947-88-15885 | COM-L947-88
VIA G. UNGARETTI | VILLAFRANCA PADOVANA | VIA-L947-88-63351 | COM-L947-88
VIA GENOVA | VILLAFRANCA PADOVANA | VIA-L947-88-15795 | COM-L947-88
VIA GIACOMO LEOPARDI | VILLAFRANCA PADOVANA | VIA-L947-88-15805 | COM-L947-88
VIA GIACOMO MATTEOTTI | VILLAFRANCA PADOVANA | VIA-L947-88-15830 | COM-L947-88
VIA GIOACCHINO ROSSINI | VILLAFRANCA PADOVANA | VIA-L947-88-15905 | COM-L947-88
VIA GIOVANNI PASCOLI | VILLAFRANCA PADOVANA | VIA-L947-88-18845 | COM-L947-88
VIA GIOVANNI VERGA | VILLAFRANCA PADOVANA | VIA-L947-88-16000 | COM-L947-88
VIA GIUSEPPE VERDI | VILLAFRANCA PADOVANA | VIA-L947-88-15940 | COM-L947-88
VIA GOMIERO | VILLAFRANCA PADOVANA | VIA-L947-88-15800 | COM-L947-88
VIA I. SVEVO | VILLAFRANCA PADOVANA | VIA-L947-88-63470 | COM-L947-88
VIA IPPOLITO NIEVO | VILLAFRANCA PADOVANA | VIA-L947-88-15985 | COM-L947-88
VIA ISONZO | VILLAFRANCA PADOVANA | VIA-L947-88-71451 | COM-L947-88
VIA J. F. KENNEDY | VILLAFRANCA PADOVANA | VIA-L947-88-18835 | COM-L947-88
VIA LISSARO | VILLAFRANCA PADOVANA | VIA-L947-88-15810 | COM-L947-88
VIA LUISON | VILLAFRANCA PADOVANA | VIA-L947-88-15815 | COM-L947-88
VIA MADONNA | VILLAFRANCA PADOVANA | VIA-L947-88-15820 | COM-L947-88
VIA MARCO POLO | VILLAFRANCA PADOVANA | VIA-L947-88-1177 | COM-L947-88
VIA MARINETTI | VILLAFRANCA PADOVANA | VIA-L947-88-63472 | COM-L947-88
VIA MELLONI GIUSTINIAN | VILLAFRANCA PADOVANA | VIA-L947-88-15835 | COM-L947-88
VIA MESTRINO | VILLAFRANCA PADOVANA | VIA-L947-88-15840 | COM-L947-88
VIA MINATORI DI MARCINELLE | VILLAFRANCA PADOVANA | VIA-L947-88-63626 | COM-L947-88
VIA MOLINI | VILLAFRANCA PADOVANA | VIA-L947-88-15845 | COM-L947-88
VIA MONTALE | VILLAFRANCA PADOVANA | VIA-L947-88-1591 | COM-L947-88
VIA N. TOMMASEO | VILLAFRANCA PADOVANA | VIA-L947-88-15995 | COM-L947-88
VIA OLMEO | VILLAFRANCA PADOVANA | VIA-L947-88-15850 | COM-L947-88
VIA P. BORSELLINO | VILLAFRANCA PADOVANA | VIA-L947-88-63276 | COM-L947-88
VIA PERARO | VILLAFRANCA PADOVANA | VIA-L947-88-15855 | COM-L947-88
VIA PIAVE | VILLAFRANCA PADOVANA | VIA-L947-88-71453 | COM-L947-88
VIA PIAZZOLA | VILLAFRANCA PADOVANA | VIA-L947-88-15865 | COM-L947-88
VIA PIRANDELLO | VILLAFRANCA PADOVANA | VIA-L947-88-63473 | COM-L947-88
VIA PO | VILLAFRANCA PADOVANA | VIA-L947-88-71455 | COM-L947-88
VIA PONTEALTO | VILLAFRANCA PADOVANA | VIA-L947-88-15870 | COM-L947-88
VIA PONTEFRANCO | VILLAFRANCA PADOVANA | VIA-L947-88-15875 | COM-L947-88
VIA PONTEROTTO | VILLAFRANCA PADOVANA | VIA-L947-88-15880 | COM-L947-88
VIA ROMA | VILLAFRANCA PADOVANA | VIA-L947-88-15900 | COM-L947-88
VIA RONCHI | VILLAFRANCA PADOVANA | VIA-L947-88-19860 | COM-L947-88
VIA SACCO | VILLAFRANCA PADOVANA | VIA-L947-88-15910 | COM-L947-88
VIA SALVO D'ACQUISTO | VILLAFRANCA PADOVANA | VIA-L947-88-1274 | COM-L947-88
VIA SAN GIACOMO | VILLAFRANCA PADOVANA | VIA-L947-88-15915 | COM-L947-88
VIA SAN MICHELE | VILLAFRANCA PADOVANA | VIA-L947-88-15920 | COM-L947-88
VIA SCALONA | VILLAFRANCA PADOVANA | VIA-L947-88-15925 | COM-L947-88
VIA TAGGI' DI SOPRA | VILLAFRANCA PADOVANA | VIA-L947-88-15930 | COM-L947-88
VIA TORINO | VILLAFRANCA PADOVANA | VIA-L947-88-18850 | COM-L947-88
VIA TRENTO | VILLAFRANCA PADOVANA | VIA-L947-88-15935 | COM-L947-88
VIA UDINE | VILLAFRANCA PADOVANA | VIA-L947-88-15965 | COM-L947-88
VIA UGO FOSCOLO | VILLAFRANCA PADOVANA | VIA-L947-88-15790 | COM-L947-88
VIA VILLARANZA | VILLAFRANCA PADOVANA | VIA-L947-88-15945 | COM-L947-88
VIA VINCENZO BELLINI | VILLAFRANCA PADOVANA | VIA-L947-88-71445 | COM-L947-88
VIA VITTORIO BACHELET | VILLAFRANCA PADOVANA | VIA-L947-88-15975 | COM-L947-88
VIA VITTORIO EMANUELE | VILLAFRANCA PADOVANA | VIA-L947-88-15950 | COM-L947-88
VIA VITTORIO VENETO | VILLAFRANCA PADOVANA | VIA-L947-88-18855 | COM-L947-88
VIA ZOCCOLE | VILLAFRANCA PADOVANA | VIA-L947-88-15955 | COM-L947-88
P.ZZA MARIUTTO L. | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49046 | COM-L979-89
P.ZZA MERCATO | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49044 | COM-L979-89
VIA A. MANTEGNA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-16049 | COM-L979-89
VIA ALBINONI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49001 | COM-L979-89
VIA ALIGHIERI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49039 | COM-L979-89
VIA AMPEZZON | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49002 | COM-L979-89
VIA BEVILACQUA A. | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49047 | COM-L979-89
VIA BOLLANA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49003 | COM-L979-89
VIA CALTANA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49004 | COM-L979-89
VIA CANTELE | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49005 | COM-L979-89
VIA CARDUCCI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49032 | COM-L979-89
VIA CAVIN CASELLE | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49006 | COM-L979-89
VIA CAVIN DEL DO' | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49007 | COM-L979-89
VIA CERON | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49008 | COM-L979-89
VIA CHIESA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49009 | COM-L979-89
VIA CIMITERO | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49010 | COM-L979-89
VIA COGNARO | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49011 | COM-L979-89
VIA CORNARA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49012 | COM-L979-89
VIA DA VINCI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49018 | COM-L979-89
VIA DEL DO' | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49013 | COM-L979-89
VIA DEL DONATORE | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-442 | COM-L979-89
VIA FOSCOLO | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49014 | COM-L979-89
VIA GIOTTO | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49015 | COM-L979-89
VIA GIOVANNI XXIII | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49016 | COM-L979-89
VIA GORGHI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49017 | COM-L979-89
VIA IV NOVEMBRE | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49048 | COM-L979-89
VIA LEOPARDI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49019 | COM-L979-89
VIA LUCIANI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49020 | COM-L979-89
VIA MANZONI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49021 | COM-L979-89
VIA MARCELLO | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49040 | COM-L979-89
VIA MARCONI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49041 | COM-L979-89
VIA MARTIRI DELLA RESISTENZA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49022 | COM-L979-89
VIA MUSSOLINI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49024 | COM-L979-89
VIA PALLADIO A. | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49038 | COM-L979-89
VIA PASCOLI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49043 | COM-L979-89
VIA PETRARCA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49025 | COM-L979-89
VIA PIOVEGA NORD | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49026 | COM-L979-89
VIA PIOVEGA SUD | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49027 | COM-L979-89
VIA POLO M. | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49023 | COM-L979-89
VIA PUCCINI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49028 | COM-L979-89
VIA PUOTTI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49029 | COM-L979-89
VIA ROMA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49030 | COM-L979-89
VIA ROSSINI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49031 | COM-L979-89
VIA STRAELLE | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49033 | COM-L979-89
VIA STROPPARI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49034 | COM-L979-89
VIA VENEZIA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49045 | COM-L979-89
VIA VERDI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49035 | COM-L979-89
VIA VIVALDI | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49036 | COM-L979-89
VIA XXV APRILE | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49037 | COM-L979-89
VIA ZEMINIANELLA | VILLANOVA DI CAMPOSAMPIERO | VIA-L979-89-49042 | COM-L979-89
CON.DA ECCHELE | ASIAGO | VIA-A465-94-819 | COM-A465-94
CON.DA RONCALTO | ASIAGO | VIA-A465-94-671 | COM-A465-94
CORSO IV NOVEMBRE | ASIAGO | VIA-A465-94-71995 | COM-A465-94
GALL. MONS. B. FORTUNATO | ASIAGO | VIA-A465-94-741 | COM-A465-94
LARGO ODEGAR | ASIAGO | VIA-A465-94-72003 | COM-A465-94
P.LE DEGLI EROI | ASIAGO | VIA-A465-94-537 | COM-A465-94
P.LE STADIO DEL GHIACCIO | ASIAGO | VIA-A465-94-562 | COM-A465-94
P.TTA DEGLI ALPINI | ASIAGO | VIA-A465-94-567 | COM-A465-94
P.TTA DELLA CROCE | ASIAGO | VIA-A465-94-508 | COM-A465-94
P.TTA DELLA PESA | ASIAGO | VIA-A465-94-524 | COM-A465-94
P.TTA VECCHIA DISTILLERIA | ASIAGO | VIA-A465-94-1136 | COM-A465-94
P.ZZA B. CAIROLI | ASIAGO | VIA-A465-94-394 | COM-A465-94
P.ZZA BEATA G.M.BONOMO | ASIAGO | VIA-A465-94-70007 | COM-A465-94
P.ZZA DELLA REGGENZA | ASIAGO | VIA-A465-94-556 | COM-A465-94
P.ZZA DELLE POSTE | ASIAGO | VIA-A465-94-1152 | COM-A465-94
P.ZZA G. PERTILE | ASIAGO | VIA-A465-94-1151 | COM-A465-94
P.ZZA G.CARLI | ASIAGO | VIA-A465-94-546 | COM-A465-94
P.ZZA II RISORGIMENTO | ASIAGO | VIA-A465-94-687 | COM-A465-94
P.ZZA MAZZINI | ASIAGO | VIA-A465-94-518 | COM-A465-94
PARCO BRIGATA REGINA | ASIAGO | VIA-A465-94-72005 | COM-A465-94
STR.LLA  ZOCCHI | ASIAGO | VIA-A465-94-71977 | COM-A465-94
STR.LLA KABERLABA | ASIAGO | VIA-A465-94-662 | COM-A465-94
STR.LLA PRATI DEGLI ZOCCHI | ASIAGO | VIA-A465-94-1234 | COM-A465-94
STRADA DELLA FRATELLANZA | ASIAGO | VIA-A465-94-811 | COM-A465-94
STRADA MONTE INTERROTTO | ASIAGO | VIA-A465-94-763 | COM-A465-94
